Date,Open,High,Low,Close,Adj Close,Volume
2021-01-05,268.290009,272.399994,268.209991,270.970001,270.414307,9871600
2021-01-06,262.000000,267.750000,260.010010,263.309998,262.770020,24354100
2021-01-07,265.899994,271.609985,264.779999,268.739990,268.188904,15789800
2021-01-08,268.309998,268.950012,263.179993,267.570007,267.021301,18528300
2021-01-11,260.480011,263.470001,255.899994,256.839996,256.313293,30412300
2021-01-12,256.630005,259.720001,250.300003,251.089996,250.575073,26383500
2021-01-13,251.550003,253.949997,249.199997,251.639999,251.123962,19528900
2021-01-14,253.399994,255.029999,244.610001,245.639999,245.136261,29739400
2021-01-15,247.899994,253.860001,247.160004,251.360001,250.844528,24942900
2021-01-19,256.899994,262.200012,252.720001,261.100006,260.564575,28028500
2021-01-20,268.929993,270.320007,263.600006,267.480011,266.931488,25199900
2021-01-21,269.260010,273.600006,267.489990,272.869995,272.310425,20838700
2021-01-22,272.010010,278.470001,272.000000,274.500000,273.937073,21954000
2021-01-25,278.140015,280.100006,271.510010,278.010010,277.439911,19087000
2021-01-26,278.140015,285.390015,277.809998,282.049988,281.471588,19373600
2021-01-27,282.529999,283.450012,268.119995,272.140015,271.581909,35346200
2021-01-28,277.179993,286.790009,264.700012,265.000000,264.456543,37758800
2021-01-29,265.299988,266.559998,254.850006,258.329987,257.800232,30389500
2021-02-01,259.519989,264.170013,254.910004,262.010010,261.472687,22914300
2021-02-02,264.000000,268.850006,263.269989,267.079987,266.532288,17320800
2021-02-03,265.619995,269.200012,263.839996,266.649994,266.103180,14223400
2021-02-04,267.010010,268.160004,264.000000,266.489990,265.943512,16060000
2021-02-05,266.799988,269.170013,265.670013,268.100006,267.550201,12454400
2021-02-08,268.750000,269.859985,265.000000,266.579987,266.033325,13755200
2021-02-09,266.440002,273.390015,265.750000,269.450012,268.897461,14613400
2021-02-10,272.450012,273.799988,267.720001,271.869995,271.312469,14687200
2021-02-11,271.890015,273.579987,268.489990,270.390015,269.835510,12828600
2021-02-12,270.519989,271.179993,268.339996,270.500000,269.945282,9097600
2021-02-16,270.799988,276.600006,270.049988,273.970001,273.408173,15417200
2021-02-17,271.239990,273.970001,269.579987,273.570007,273.009003,12763200
2021-02-18,269.570007,271.950012,266.029999,269.390015,268.837585,15249100
2021-02-19,269.859985,270.269989,260.149994,261.559998,261.023621,25622600
2021-02-22,257.950012,263.070007,257.529999,260.329987,259.796143,17434900
2021-02-23,259.500000,267.459991,254.960007,265.859985,265.314789,21924600
2021-02-24,262.329987,266.380005,258.390015,264.309998,263.767975,15736100
2021-02-25,262.299988,266.940002,254.039993,254.690002,254.167709,19053100
2021-02-26,256.470001,265.549988,256.470001,257.619995,257.091705,26619500
2021-03-01,260.820007,266.649994,257.899994,264.910004,264.366760,22157300
2021-03-02,265.779999,266.709991,258.649994,259.000000,258.468872,15191700
2021-03-03,260.290009,260.989990,255.100006,255.410004,254.886230,15513500
2021-03-04,256.470001,266.489990,253.500000,257.640015,257.111664,31626500
2021-03-05,260.670013,265.450012,255.610001,264.279999,263.738007,26820100
2021-03-08,265.549988,265.579987,255.050003,255.309998,254.786423,18391800
2021-03-09,261.179993,268.529999,259.809998,265.739990,265.195038,22039700
2021-03-10,268.640015,268.970001,262.869995,264.899994,264.356750,14210300
2021-03-11,268.109985,277.899994,267.820007,273.880005,273.318359,21834000
2021-03-12,269.140015,269.739990,264.019989,268.399994,267.849579,20600200
2021-03-15,269.079987,275.959991,268.500000,273.750000,273.188629,16844800
2021-03-16,276.079987,282.140015,274.799988,279.279999,278.707245,22437700
2021-03-17,275.709991,286.230011,275.410004,284.010010,283.427582,21315000
2021-03-18,279.869995,285.190002,278.279999,278.619995,278.048615,18728300
2021-03-19,281.220001,292.799988,281.200012,290.109985,289.515045,38930500
2021-03-22,290.450012,299.709991,286.750000,293.540009,292.938019,28273100
2021-03-23,293.149994,298.000000,289.809998,290.630005,290.033997,23000900
2021-03-24,291.000000,291.720001,281.160004,282.140015,281.561432,18675000
2021-03-25,280.980011,288.059998,277.750000,278.739990,278.168365,24505600
2021-03-26,278.299988,284.500000,277.769989,283.019989,282.439606,17629200
2021-03-29,285.769989,293.179993,284.700012,290.820007,290.223633,21718800
2021-03-30,289.829987,292.470001,286.700012,288.000000,287.409393,17474500
2021-03-31,289.989990,296.500000,288.609985,294.529999,293.925995,19498200
2021-04-01,298.399994,302.399994,296.600006,298.660004,298.047516,17616000
2021-04-05,300.890015,310.769989,300.679993,308.910004,308.276489,28237000
2021-04-06,308.839996,311.350006,305.250000,306.260010,305.631958,17335200
2021-04-07,306.339996,314.250000,305.500000,313.089996,312.447937,22855200
2021-04-08,314.850006,315.880005,310.049988,313.019989,312.378082,20894100
2021-04-09,311.399994,314.739990,310.329987,312.459991,311.819214,15988600
2021-04-12,311.049988,312.149994,307.929993,311.540009,310.901123,10881900
2021-04-13,312.209991,314.429993,309.320007,309.760010,309.124786,14036900
2021-04-14,307.299988,308.029999,301.950012,302.820007,302.199005,17421400
2021-04-15,306.339996,310.140015,304.100006,307.820007,307.188751,14558300
2021-04-16,308.170013,308.950012,304.609985,306.179993,305.552094,13059200
2021-04-19,305.010010,307.700012,300.559998,302.239990,301.620178,14553500
2021-04-20,301.989990,305.100006,297.209991,302.649994,302.029358,16796400
2021-04-21,301.950012,301.980011,297.390015,301.470001,300.851776,14863500
2021-04-22,301.329987,302.920013,296.040009,296.519989,295.911926,16375400
2021-04-23,298.760010,302.589996,297.149994,301.130005,300.512482,17536800
2021-04-26,303.339996,305.799988,301.559998,303.040009,302.418549,16172600
2021-04-27,304.279999,305.339996,301.109985,303.570007,302.947479,15309300
2021-04-28,307.359985,310.920013,305.369995,307.100006,306.470215,33907200
2021-04-29,330.119995,331.809998,321.609985,329.510010,328.834290,56526800
2021-04-30,326.140015,329.820007,324.500000,325.079987,324.413330,26332400
2021-05-03,326.170013,328.549988,321.839996,322.579987,321.918488,18719500
2021-05-04,320.019989,322.190002,313.119995,318.359985,317.707123,24032600
2021-05-05,318.190002,321.059998,314.489990,315.019989,314.373962,15577600
2021-05-06,314.519989,320.239990,313.269989,320.019989,319.363739,19012200
2021-05-07,322.380005,322.940002,318.750000,319.079987,318.425629,15916700
2021-05-10,314.350006,314.579987,304.829987,305.970001,305.342560,24239200
2021-05-11,300.750000,306.839996,299.690002,306.529999,305.901398,18920100
2021-05-12,301.130005,304.959991,298.190002,302.549988,301.929535,24645500
2021-05-13,306.079987,308.859985,302.769989,305.260010,304.634003,18079200
2021-05-14,309.540009,316.850006,309.079987,315.940002,315.292084,19245700
2021-05-17,313.549988,315.679993,311.579987,315.459991,314.813080,15401300
2021-05-18,315.589996,316.500000,309.809998,309.959991,309.324341,14522400
2021-05-19,304.190002,314.660004,303.570007,313.589996,312.946930,19106200
2021-05-20,313.579987,319.250000,313.160004,318.609985,317.956635,17320200
2021-05-21,319.290009,319.929993,315.809998,316.230011,315.581512,13600900
2021-05-24,318.209991,325.950012,318.029999,324.630005,323.964264,16445400
2021-05-25,327.079987,329.179993,324.799988,327.790009,327.117798,16437000
2021-05-26,328.350006,329.829987,325.820007,327.660004,326.988068,9686900
2021-05-27,328.000000,333.779999,326.760010,332.750000,332.067596,20477700
2021-05-28,331.000000,332.869995,328.329987,328.730011,328.055878,12037400
2021-06-01,330.149994,331.420013,326.640015,329.130005,328.455048,11765900
2021-06-02,330.380005,331.869995,327.119995,329.149994,328.474976,11654300
2021-06-03,325.779999,327.380005,323.480011,326.040009,325.371368,12610800
2021-06-04,325.899994,332.459991,325.179993,330.350006,329.672546,13289400
2021-06-07,329.480011,337.690002,328.929993,336.579987,335.889740,20136700
2021-06-08,336.700012,338.299988,332.239990,333.679993,332.995697,14580500
2021-06-09,335.739990,336.799988,330.000000,330.250000,329.572754,13727900
2021-06-10,330.790009,333.940002,328.549988,332.459991,331.778229,13240200
2021-06-11,332.579987,332.829987,328.929993,331.260010,330.580688,13587900
2021-06-14,331.899994,336.820007,329.809998,336.769989,336.079376,12250800
2021-06-15,336.989990,339.920013,335.029999,336.750000,336.059448,15795200
2021-06-16,336.700012,337.549988,328.720001,331.079987,330.401031,17232200
2021-06-17,330.489990,337.980011,330.149994,336.510010,335.819916,17794100
2021-06-18,334.529999,336.149994,329.000000,329.660004,328.983978,23039500
2021-06-21,331.089996,332.920013,327.649994,332.290009,331.608551,11337500
2021-06-22,332.690002,339.920013,332.600006,339.029999,338.334747,15345300
2021-06-23,339.350006,343.420013,338.200012,340.589996,339.891541,14817800
2021-06-24,341.850006,344.899994,341.790009,343.179993,342.476227,12329100
2021-06-25,342.589996,344.119995,339.679993,341.369995,340.669952,14594400
2021-06-28,342.459991,358.140015,341.769989,355.640015,354.910675,29156100
2021-06-29,356.269989,356.739990,349.049988,351.890015,351.168396,21417300
2021-06-30,352.170013,352.920013,347.170013,347.709991,346.996948,15107500
2021-07-01,346.820007,354.670013,346.500000,354.390015,353.663269,17137000
2021-07-02,355.100006,356.440002,352.619995,354.700012,353.972626,11521300
2021-07-06,356.500000,358.790009,349.179993,352.779999,352.056549,13488500
2021-07-07,355.260010,356.489990,350.000000,350.489990,349.771210,14218900
2021-07-08,345.730011,348.329987,342.559998,345.649994,344.941162,14406500
2021-07-09,345.320007,350.709991,345.269989,350.420013,349.701416,13018700
2021-07-12,351.230011,354.190002,349.640015,353.160004,352.435791,10018600
2021-07-13,351.500000,358.489990,348.799988,352.089996,351.367981,11456000
2021-07-14,354.559998,355.200012,346.730011,347.630005,346.917114,13894200
2021-07-15,349.230011,349.230011,340.220001,344.459991,343.753601,14781600
2021-07-16,344.910004,345.989990,340.140015,341.160004,340.460358,11026100
2021-07-19,337.570007,339.790009,334.540009,336.950012,336.259033,14372300
2021-07-20,338.799988,343.450012,334.500000,341.660004,340.959351,11024300
2021-07-21,341.500000,346.519989,341.250000,346.230011,345.519989,9279700
2021-07-22,346.679993,351.540009,345.209991,351.190002,350.469818,12385400
2021-07-23,360.910004,375.329987,357.190002,369.790009,369.031677,33694300
2021-07-26,369.579987,374.440002,368.220001,372.459991,371.696167,14925200
2021-07-27,371.910004,373.149994,364.549988,367.809998,367.055725,15705400
2021-07-28,374.559998,377.549988,366.929993,373.279999,372.514526,29676900
2021-07-29,361.000000,365.519989,356.739990,358.320007,357.585175,33413200
2021-07-30,354.000000,360.730011,352.940002,356.299988,355.569336,15976200
2021-08-02,358.100006,359.399994,350.739990,351.950012,351.228271,13180400
2021-08-03,352.730011,353.769989,347.700012,351.239990,350.519684,12406100
2021-08-04,352.420013,360.480011,351.510010,358.920013,358.183990,14180600
2021-08-05,359.640015,363.899994,356.899994,362.970001,362.225647,10247200
2021-08-06,361.399994,365.149994,361.399994,363.510010,362.764557,8925000
2021-08-09,363.760010,365.779999,360.750000,361.609985,360.868408,7798900
2021-08-10,361.829987,364.100006,359.040009,361.130005,360.389435,7469900
2021-08-11,362.100006,362.359985,357.809998,359.959991,359.221802,8400300
2021-08-12,358.450012,363.000000,357.109985,362.649994,361.906311,7170700
2021-08-13,362.970001,364.660004,361.480011,363.179993,362.435211,7195700
2021-08-16,362.519989,366.950012,357.380005,366.559998,365.808289,11222100
2021-08-17,362.980011,364.670013,355.070007,358.450012,357.714935,12328700
2021-08-18,356.250000,359.859985,355.149994,355.450012,354.721069,10042400
2021-08-19,351.350006,357.570007,351.000000,355.119995,354.391754,12004500
2021-08-20,354.600006,359.989990,353.309998,359.369995,358.633026,8697700
2021-08-23,359.440002,365.690002,359.100006,363.350006,362.604889,10942000
2021-08-24,363.660004,367.959991,361.839996,365.510010,364.760468,9235100
2021-08-25,365.600006,370.859985,365.399994,368.390015,367.634552,9684500
2021-08-26,368.380005,369.440002,364.130005,364.380005,363.632751,7888700
2021-08-27,365.100006,373.739990,364.079987,372.630005,371.865845,11219100
2021-08-30,372.559998,381.489990,370.519989,380.660004,379.879364,13547300
2021-08-31,379.950012,382.760010,378.799988,379.380005,378.601990,12345400
2021-09-01,379.589996,384.329987,378.809998,382.049988,381.266510,11567200
2021-09-02,381.500000,381.750000,374.059998,375.279999,374.510406,14832900
2021-09-03,374.750000,377.160004,373.109985,376.260010,375.488403,7509600
2021-09-07,375.880005,382.959991,373.149994,382.179993,381.396271,10793800
2021-09-08,380.160004,380.869995,374.790009,377.570007,376.795715,11067200
2021-09-09,377.640015,379.829987,376.570007,378.000000,377.224823,9098900
2021-09-10,381.359985,383.790009,378.260010,378.690002,377.913422,11549600
2021-09-13,381.679993,381.750000,374.350006,376.510010,375.737915,13026300
2021-09-14,377.399994,378.589996,375.109985,376.529999,375.757843,8711600
2021-09-15,377.000000,377.559998,367.670013,373.920013,373.153229,17940300
2021-09-16,372.790009,373.559998,369.709991,373.059998,372.294952,11934200
2021-09-17,371.410004,371.410004,361.589996,364.720001,363.972046,26299000
2021-09-20,359.299988,361.029999,349.799988,355.700012,354.970551,19822800
2021-09-21,358.500000,360.040009,355.190002,357.480011,356.746948,11751900
2021-09-22,347.230011,349.839996,340.690002,343.209991,342.506165,43692900
2021-09-23,345.359985,349.670013,343.000000,345.959991,345.250549,21806300
2021-09-24,343.239990,354.350006,342.369995,352.959991,352.236176,18801900
2021-09-27,349.809998,355.149994,347.079987,353.579987,352.854889,15205800
2021-09-28,347.970001,349.600006,338.920013,340.649994,339.951416,21710300
2021-09-29,343.149994,345.230011,338.880005,339.609985,338.913544,14452200
2021-09-30,340.450012,342.799988,338.149994,339.390015,338.694031,16547100
2021-10-01,341.609985,345.019989,338.640015,343.010010,342.306580,14905300
2021-10-04,335.529999,335.940002,322.700012,326.230011,325.561005,42885000
2021-10-05,328.579987,335.179993,326.160004,332.959991,332.277191,35377900
2021-10-06,329.739990,334.380005,325.799988,333.640015,332.955841,26443000
2021-10-07,337.000000,338.839996,328.980011,329.220001,328.544861,28307500
2021-10-08,331.510010,333.399994,328.709991,330.049988,329.373138,15946100
2021-10-11,327.630005,330.459991,325.309998,325.450012,324.782593,14708200
2021-10-12,323.029999,324.380005,317.369995,323.769989,323.106018,31658700
2021-10-13,326.970001,327.000000,322.660004,324.540009,323.874481,14761500
2021-10-14,328.359985,330.519989,327.100006,328.529999,327.856262,14302200
2021-10-15,328.679993,329.070007,322.510010,324.760010,324.094025,21596400
2021-10-18,328.950012,335.890015,327.500000,335.339996,334.652283,21585000
2021-10-19,339.649994,342.459991,337.279999,339.989990,339.292755,18786300
2021-10-20,343.450012,343.980011,339.450012,340.779999,340.081177,13639500
2021-10-21,340.279999,342.309998,337.799988,341.880005,341.178894,16354400
2021-10-22,326.350006,329.630005,321.109985,324.609985,323.944305,35224500
2021-10-25,320.299988,329.559998,319.720001,328.690002,328.015930,38409000
2021-10-26,328.260010,330.209991,309.600006,315.809998,315.162354,65654000
2021-10-27,314.190002,319.250000,312.059998,312.220001,311.579712,29971800
2021-10-28,312.989990,325.519989,308.109985,316.920013,316.270081,50806800
2021-10-29,320.190002,326.000000,319.600006,323.570007,322.906433,37059400
2021-11-01,326.040009,333.450012,326.000000,329.980011,329.303314,31518900
2021-11-02,331.380005,334.790009,323.799988,328.079987,327.407196,28353000
2021-11-03,327.489990,332.149994,323.200012,331.619995,330.939941,20786500
2021-11-04,334.010010,337.269989,332.649994,335.850006,335.161285,22495300
2021-11-05,340.309998,346.790009,339.640015,341.130005,340.430420,26872800
2021-11-08,344.420013,344.790009,338.339996,338.619995,337.925598,18342500
2021-11-09,340.000000,341.309998,334.470001,335.369995,334.682220,17556700
2021-11-10,332.489990,333.190002,325.510010,327.640015,326.968109,21872600
2021-11-11,329.820007,332.459991,327.000000,327.739990,327.067871,12376600
2021-11-12,330.179993,341.859985,329.779999,340.890015,340.190948,25414300
2021-11-15,344.339996,353.649994,343.200012,347.559998,346.847260,25076600
2021-11-16,343.829987,346.649994,340.869995,342.959991,342.256683,18181100
2021-11-17,344.239990,347.299988,340.100006,340.769989,340.071167,13602800
2021-11-18,339.720001,342.459991,335.299988,338.690002,337.995453,17487200
2021-11-19,342.200012,352.100006,339.899994,345.299988,344.591888,26488500
2021-11-22,349.049988,353.829987,340.510010,341.010010,340.310699,27116800
2021-11-23,338.929993,341.399994,333.500000,337.250000,336.558380,17225000
2021-11-24,336.000000,341.779999,332.809998,341.059998,340.360596,13566200
2021-11-26,335.799988,337.750000,331.899994,333.119995,332.436859,14750700
2021-11-29,336.890015,340.670013,335.309998,338.029999,337.336792,16650900
2021-11-30,335.000000,335.809998,323.429993,324.459991,323.794617,25390000
2021-12-01,330.290009,330.500000,310.290009,310.600006,309.963074,30329600
2021-12-02,311.399994,314.600006,307.200012,310.390015,309.753479,24396200
2021-12-03,313.730011,313.750000,299.500000,306.839996,306.210754,27471000
2021-12-06,308.130005,320.100006,306.339996,317.869995,317.218140,21758300
2021-12-07,321.570007,326.540009,321.000000,322.809998,322.148010,18794000
2021-12-08,325.000000,332.750000,323.070007,330.559998,329.882111,19937700
2021-12-09,329.540009,336.130005,328.000000,329.820007,329.143646,16879200
2021-12-10,332.559998,335.029999,326.369995,329.750000,329.073792,14528000
2021-12-13,330.950012,341.089996,329.589996,334.489990,333.804047,22948700
2021-12-14,328.049988,335.700012,327.649994,333.739990,333.055573,20461000
2021-12-15,332.489990,342.109985,323.980011,341.660004,340.959351,24681300
2021-12-16,338.980011,344.459991,333.739990,334.899994,334.213226,22635000
2021-12-17,332.799988,337.109985,330.750000,333.790009,333.105499,40012600
2021-12-20,329.779999,329.899994,322.529999,325.450012,324.782593,17901800
2021-12-21,326.410004,336.000000,323.750000,334.200012,333.514648,16116800
2021-12-22,333.799988,334.510010,328.260010,330.450012,329.772339,16764600
2021-12-23,330.100006,336.670013,328.359985,335.239990,334.552521,13987700
2021-12-27,338.850006,347.869995,338.010010,346.179993,345.470062,17795000
2021-12-28,346.630005,352.709991,345.200012,346.220001,345.510010,16637600
2021-12-29,346.910004,349.690002,341.640015,342.940002,342.236755,10747000
2021-12-30,344.000000,347.230011,343.220001,344.359985,343.653778,10593300
2021-12-31,343.019989,343.440002,336.269989,336.350006,335.660248,12870500
2022-01-03,338.299988,341.079987,337.190002,338.540009,337.845734,14537900
2022-01-04,339.950012,343.089996,331.869995,336.529999,335.839874,15998000
2022-01-05,333.019989,335.760010,323.839996,324.170013,323.505219,20564500
2022-01-06,322.820007,339.170013,322.720001,332.459991,331.778229,27962800
2022-01-07,332.739990,337.000000,328.880005,331.790009,331.109619,14722000
2022-01-10,325.309998,328.339996,315.429993,328.070007,327.397217,24942400
2022-01-11,326.779999,334.630005,325.279999,334.369995,333.684296,16226800
2022-01-12,335.179993,336.369995,330.029999,333.260010,332.576599,14104900
2022-01-13,334.980011,335.630005,325.760010,326.480011,325.810486,14797100
2022-01-14,321.790009,332.730011,321.209991,331.899994,331.219360,16868500
2022-01-18,323.290009,324.209991,317.640015,318.149994,317.497559,22645600
2022-01-19,319.579987,327.100006,319.329987,319.589996,318.934601,20814700
2022-01-20,323.899994,327.820007,315.980011,316.559998,315.910828,16925000
2022-01-21,314.809998,318.309998,303.040009,303.170013,302.548309,28710700
2022-01-24,297.839996,309.529999,289.010010,308.709991,308.076904,38878100
2022-01-25,299.950012,306.230011,297.579987,300.149994,299.534485,25108500
2022-01-26,307.010010,307.510010,290.850006,294.630005,294.025787,28348800
2022-01-27,297.750000,301.709991,294.260010,294.640015,294.035797,21629900
2022-01-28,295.619995,301.899994,293.029999,301.709991,301.091248,21871600
2022-01-31,300.679993,313.790009,299.320007,313.260010,312.617584,21579500
2022-02-01,314.559998,319.660004,312.119995,319.000000,318.345825,18023800
2022-02-02,327.820007,328.000000,316.869995,323.000000,322.337616,58458300
2022-02-03,244.649994,248.000000,235.750000,237.759995,237.272415,188119900
2022-02-04,234.970001,242.610001,230.110001,237.089996,236.603806,89342200
2022-02-07,237.699997,238.300003,224.009995,224.910004,224.448776,88613800
2022-02-08,220.850006,225.770004,216.149994,220.179993,219.728470,94729700
2022-02-09,224.199997,233.369995,222.210007,232.000000,231.524231,86563300
2022-02-10,228.270004,235.000000,226.699997,228.070007,227.602295,49310400
2022-02-11,228.460007,230.419998,218.770004,219.550003,219.099777,46156900
2022-02-14,219.309998,221.000000,214.779999,217.699997,217.253555,38184000
2022-02-15,220.470001,221.149994,215.059998,221.000000,220.546783,42685500
2022-02-16,212.410004,217.460007,212.360001,216.539993,216.095932,45817500
2022-02-17,214.020004,217.500000,207.160004,207.710007,207.284042,38747500
2022-02-18,209.389999,210.750000,205.179993,206.160004,205.737228,37128400
2022-02-22,202.339996,207.479996,200.059998,202.080002,201.665588,39852400
2022-02-23,204.160004,206.940002,198.050003,198.449997,198.043030,44481400
2022-02-24,191.059998,208.350006,190.220001,207.600006,207.174271,49957200
2022-02-25,204.940002,211.320007,203.179993,210.479996,210.048355,37627600
2022-02-28,207.679993,213.149994,206.830002,211.029999,210.597244,34239800
2022-03-01,209.869995,211.750000,202.220001,203.490005,203.072693,27094900
2022-03-02,204.779999,209.149994,202.020004,208.110001,207.683212,29452100
2022-03-03,209.020004,209.080002,201.419998,202.970001,202.553772,27263500
2022-03-04,202.369995,205.889999,198.789993,200.059998,199.649734,32130900
2022-03-07,200.789993,200.889999,187.279999,187.470001,187.085556,38560600
2022-03-08,187.850006,196.699997,186.110001,190.289993,189.899765,37508100
2022-03-09,195.740005,199.100006,193.919998,198.500000,198.092926,31894700
2022-03-10,194.839996,196.279999,191.070007,195.210007,194.809692,24853000
2022-03-11,192.639999,193.559998,186.669998,187.610001,187.225266,34694500
2022-03-14,187.029999,192.289993,185.820007,186.630005,186.247284,31010500
2022-03-15,190.800003,192.279999,185.910004,192.029999,191.636200,31721700
2022-03-16,194.699997,203.729996,194.520004,203.630005,203.212418,40640300
2022-03-17,201.699997,208.039993,201.110001,207.839996,207.413773,29499700
2022-03-18,206.699997,216.800003,206.000000,216.490005,216.046036,52128000
2022-03-21,214.500000,214.710007,207.630005,211.490005,211.056305,30142300
2022-03-22,211.369995,219.460007,210.179993,216.649994,216.205704,31998800
2022-03-23,213.330002,216.800003,212.160004,213.460007,213.022263,23717300
2022-03-24,215.000000,220.669998,214.789993,219.570007,219.119720,31502300
2022-03-25,220.509995,225.500000,218.889999,221.820007,221.365112,40039000
2022-03-28,222.130005,224.039993,219.539993,223.589996,223.131470,26224100
2022-03-29,226.070007,230.889999,225.289993,229.860001,229.388626,31417900
2022-03-30,228.910004,231.149994,226.710007,227.850006,227.382751,25588000
2022-03-31,228.449997,228.490005,222.259995,222.360001,221.904007,24192300
2022-04-01,224.550003,227.279999,222.699997,224.850006,224.388901,19544800
2022-04-04,225.979996,234.350006,225.860001,233.889999,233.410355,28054800
2022-04-05,234.080002,236.860001,231.020004,231.839996,231.364548,29727200
2022-04-06,226.910004,228.990005,221.410004,223.300003,222.842072,28995100
2022-04-07,223.929993,225.520004,218.559998,222.949997,222.492798,21037200
2022-04-08,222.380005,225.130005,220.029999,222.330002,221.874069,18375700
2022-04-11,218.419998,220.610001,215.220001,216.460007,216.016098,20516600
2022-04-12,220.240005,222.029999,213.130005,214.139999,213.700867,20128800
2022-04-13,211.820007,216.610001,211.330002,214.990005,214.549133,19231800
2022-04-14,214.889999,214.990005,210.000000,210.179993,209.748978,18379500
2022-04-18,210.000000,213.380005,208.300003,210.770004,210.337784,16580800
2022-04-19,210.520004,218.429993,209.000000,217.309998,216.864349,20089900
2022-04-20,213.610001,214.160004,198.919998,200.419998,200.009003,43036500
2022-04-21,201.600006,202.970001,185.580002,188.070007,187.684326,49954100
2022-04-22,190.369995,192.720001,183.270004,184.110001,183.732452,36426800
2022-04-25,182.729996,187.179993,181.660004,186.990005,186.606537,29281100
2022-04-26,186.630005,187.190002,179.500000,180.949997,180.578918,31747400
2022-04-27,174.429993,181.210007,169.000000,174.949997,174.591232,71062900
2022-04-28,202.919998,208.529999,192.899994,205.729996,205.308105,100890600
2022-04-29,204.460007,212.479996,199.899994,200.470001,200.058884,49193400
2022-05-02,201.169998,211.880005,200.990005,211.130005,210.697037,49915300
2022-05-03,210.449997,214.899994,208.089996,212.029999,211.595184,41556300
2022-05-04,210.649994,224.300003,206.960007,223.410004,222.951859,41375900
2022-05-05,218.740005,220.169998,206.160004,208.279999,207.852875,41129200
2022-05-06,207.339996,209.380005,201.020004,203.770004,203.352127,34747200
2022-05-09,199.839996,202.570007,195.580002,196.210007,195.807632,36303200
2022-05-10,199.509995,202.960007,194.190002,197.649994,197.244675,34452500
2022-05-11,196.330002,200.669998,188.270004,188.740005,188.352951,31153400
2022-05-12,187.059998,198.050003,184.779999,191.240005,190.847824,38262200
2022-05-13,192.580002,199.889999,191.279999,198.619995,198.212692,24549800
2022-05-16,197.050003,205.369995,195.929993,200.039993,199.629761,27112600
2022-05-17,202.119995,205.460007,198.360001,202.619995,202.204483,24872700
2022-05-18,200.000000,201.000000,191.630005,192.240005,191.845779,23960000
2022-05-19,191.199997,195.289993,189.600006,191.289993,190.897720,24446900
2022-05-20,194.970001,197.910004,187.869995,193.539993,193.143097,31465600
2022-05-23,195.190002,196.990005,191.240005,196.229996,195.827591,25059200
2022-05-24,180.550003,183.679993,176.110001,181.279999,180.908249,50406300
2022-05-25,180.399994,185.449997,179.320007,183.830002,183.453018,28030200
2022-05-26,182.880005,192.830002,182.259995,191.630005,191.237030,23056500
2022-05-27,191.360001,195.330002,189.800003,195.130005,194.729843,22562700
2022-05-31,194.889999,197.600006,192.009995,193.639999,193.242905,26131100
2022-06-01,196.509995,199.529999,185.000000,188.639999,188.253159,36623500
2022-06-02,188.449997,200.940002,187.729996,198.860001,198.452194,31951600
2022-06-03,195.979996,196.610001,189.779999,190.779999,190.388763,19465000
2022-06-06,193.990005,196.919998,188.399994,194.250000,193.851639,30574200
2022-06-07,191.929993,196.529999,191.490005,195.649994,195.248764,18828700
2022-06-08,194.669998,202.029999,194.410004,196.639999,196.236740,22267200
2022-06-09,194.279999,199.449997,183.679993,184.000000,183.622665,23501600
2022-06-10,183.039993,183.100006,175.020004,175.570007,175.209961,27450800
2022-06-13,170.589996,172.580002,164.029999,164.259995,163.923141,31749300
2022-06-14,166.029999,166.750000,161.360001,163.729996,163.394226,27244300
2022-06-15,167.199997,172.160004,163.979996,169.350006,169.002716,30008300
2022-06-16,163.720001,165.080002,159.610001,160.869995,160.540100,26944100
2022-06-17,161.679993,165.899994,159.899994,163.740005,163.404221,31374200
2022-06-21,165.929993,167.759995,155.970001,157.050003,156.727936,50724900
2022-06-22,158.380005,160.789993,155.440002,155.850006,155.530411,47267800
2022-06-23,156.270004,159.750000,154.250000,158.750000,158.424454,40499200
2022-06-24,161.729996,170.250000,161.300003,170.160004,169.811066,68736000
2022-06-27,171.320007,171.750000,168.009995,169.490005,169.142426,29174600
2022-06-28,169.899994,171.300003,160.610001,160.679993,160.350479,27744500
2022-06-29,163.570007,166.330002,160.320007,163.940002,163.603821,28595200
2022-06-30,162.149994,165.229996,158.490005,161.250000,160.919312,35250600
2022-07-01,160.309998,160.619995,155.000000,160.029999,159.701813,31423900
2022-07-05,158.139999,168.250000,157.020004,168.190002,167.845093,28618600
2022-07-06,168.199997,171.589996,165.460007,169.770004,169.421860,23085900
2022-07-07,169.449997,172.720001,167.779999,172.190002,171.836899,24083400
2022-07-08,169.979996,172.399994,168.149994,170.880005,170.529587,19249200
2022-07-11,167.070007,167.490005,161.910004,162.880005,162.545975,21885600
2022-07-12,164.800003,165.910004,162.100006,163.270004,162.935181,16639700
2022-07-13,160.160004,164.979996,159.610001,163.490005,163.154739,16555100
2022-07-14,161.220001,162.589996,157.279999,158.050003,157.725891,23765200
2022-07-15,160.539993,164.979996,159.820007,164.699997,164.362244,23342800
2022-07-18,166.750000,171.690002,165.639999,167.229996,166.887054,23574300
2022-07-19,170.369995,176.490005,169.509995,175.779999,175.419525,25933700
2022-07-20,177.490005,183.600006,176.699997,183.089996,182.714523,24784300
